3	3	The feet are shown of a person who just fell off of their surfboard.	The person in the picture was surfing.
1	1	Construction workers are busy working while people are walking by.	The construction workers are working on a new building.
1	1	A small child is sitting in a wooded area surrounded by green plants and leaves.	A little girl is sitting in front of some plants and trees.
3	3	A yellow dog anticipates a ball.	The dog waits for the ball.
3	3	Fluffy golden puppy holding yellow rings in mouth while running through grass	A puppy is running outside.
3	3	A young girl poses for a picture as her reflection is caught in a puddle.	A girl poses.
2	2	A young stylist in red and black is working on the hair of an older woman.	A stylist is taking a break.
3	3	Skateboarding stunt man in the black shirt is getting recorded by the man in the green shirt.	a male on a skateboard is being taped by a man wearing a lime polo shirt
1	1	A dog is running through high grass with a woman wearing red in the background.	A dog is playing in the grass with the owner
3	3	A little girl is playing with bubbles.	A girl is playing.
2	2	A barefooted woman in a white tank and blue shorts puts her feet in the water spray.	The man puts his foot in the alligators mouth.
3	3	Martial arts students practice outside building.	Martial artists practice outdoors.
3	3	A dog performs a trick on a ladder in front of a crowd observing his talent.	A dog is performing tricks for people.
3	3	Two women with white head garb and long dresses sitting in front of a door on steps reading and drinking a beverage.	Women are sitting down.
1	1	Female football fan wearing brown tank top and blue jean shorts attends a football game in a stadium.	Female football fan attends the biggest game of the season.
1	1	A man in a costume poses with two young boys.	A man is posing with his sons.
2	2	The dogs are running through the yard.	The dogs are chewing on a bone.
2	2	A group of girls are cheering.	Some girls are studying in the library.
3	3	A baseball player getting ready to bat.	The player is ready to hit.
1	1	Three people sit together and consult a notebook while a man stands and watches over their shoulders.	Three people are women.
1	1	A man with work gloves and tool belt climbs the scaffolding next to an old yellow and white building.	The person was bored.
3	3	A man with a red hat, blue shirt, and glasses is grilling meat and asparagus.	A man is preparing a meal.
1	1	A child is playing on a swing set.	The toddler with blond hair is swinging high in the air.
2	2	Two teenage girls jumping in a yard, with a two story brown building in the background, while holding each others right hand.	Two girls wash a building for spending money.
1	1	Two men read a bunch of colorful notes laid out on a table.	they are looking for their to do list which was lost in the mess
1	1	Two dogs on a wet, sandy track.	The dogs are race dogs.
3	3	People in the market picking out and looking at fruit.	People are looking at food.
3	3	There is a restaurant and all the tables are empty.	The tables are empty.
1	1	Two men are showing a fighting move while one man appears not to be enjoying it too much.	the men are white
3	3	An Asian man is scratching his head in a marketplace.	A man is scratching.
1	1	A sailboat in the water.	A sailboat in the water on a hot summer day.
2	2	A baseball pitch in South Carolina where the batter is wearing white and blue, and is being watched closely by four other men.	The game is taking place in North Korea.
2	2	A young woman stands in front of a white wall.	The woman stands in front of a black wall.
3	3	Older balding gentleman in a white smock prepares to cut the hair of another older balding gentleman in front of a case holding several hair supplies.	There are at least 2 men.
1	1	A bunch of people enjoying bumper cars.	A bunch of people are at an amusement park.
1	1	A group wearing white pose for a picture.	A band poses for their cover art.
2	2	A woman is at an ice cream shop and she is waiting for the man to scoop her ice cream.	The woman is watching a movie.
2	2	Woman wearing black and washing windows.	A woman in a white dress is cooking dinner.
3	3	The girl on the unicycle reaches out for the child on the scooter.	The girl is near the child.
1	1	The woman in the pink and white dress is holding a bottle of water.	The woman is very thirsty.
1	1	A young man high in the air performing a bicycle stunt.	The young man throws his body off the bicycle's seat while in the air.
2	2	Three women in dresses dancing.	The women are dancing the merengue.
1	1	A little girl and a dog play near a stream.	A girl and her dog are playing in a park.
1	1	People look out the window at mountains.	The people are on a trip.
3	3	A woman wearing a backpack walks in front of a purple wall.	A woman is walking.
1	1	A child is playing with two white and black geese.	The child is three years old.
2	2	People walking their dogs along a riverbank.	People and their dogs swimming in a river.
1	1	Closeup of two women hugging each other	The two women are comforting each other.
1	1	Man in jeans and striped hoodie, standing on rock in a small creek.	The man is a park ranger.
2	2	A referee watches two basketball players playing basketball.	The referee is watching two football players.
1	1	A class of young students sit on benches and listen to their teacher read.	A teacher is reading instructions on the next lesson plan.
3	3	A father in a black hoodie with his son and a baby stroller at a corner are lying on top of a blue blanket.	A man and his son are laying on a blanket
2	2	A race dog leaps a large stride as others follow behind.	The dog is rolling on the ground.
3	3	Two ladies dance in their traditional garb.	Two women dance.
3	3	A man talking on a cellphone smiles while walking in front of a large group of people in the city.	A man on the phone walks by a group of people.
1	1	Closeup of a young caucasian boy with brown eyes, and in a red fleece zip-up jacket, holding up a monarch butterfly on his index finger.	The boy is curious about the butterfly.
2	2	The kid in the life vest jumps up in the air.	A kid is dancing with his dog.
3	3	Airport worker driving through the Qantas baggage storage crates area.	Airport worker drives through baggage storage.
1	1	A person stands wearing sunglasses, a boat and two cameras.	This person has a hat on.
3	3	Woman in black shirt walking along pier.	The woman is outside.
3	3	A dark dog jumps out of the water and onto the grass.	The dog leaps from the water.
1	1	A man who is dressed like a wrestler walks while people take his picture.	a man likes to dress up
1	1	A black dog is running in the water.	The dog is big
1	1	A young woman wearing a turtleneck and black jacket is smiling for a picture.	the young women wearing and smiling face for picture
1	1	A street blocked off and guarded with one man in a striped shirt standing in the cleared road.	A military guard demands no one pass on this street.
1	1	A person with a blue backpack and a purple helmet rides a bicycle over a narrow bridge.	A person is riding their bicycle to work.
3	3	Women in formal wear sitting on a pew.	Women are sitting on a pew.
2	2	A pitcher is getting ready to throw a ball during a baseball game.	The pitcher throws the football.
3	3	Three men are visiting outside, one of them has a long brown beard and is wearing overalls.	The men gathered outside.
